Unnamed: 0,image_path,emotion,intensity,transition
64,anger/image0001348.jpg,anger,0.7959220747289145,quick_zoom_out
65,anger/image0001375.jpg,fear,0.8585979811874793,fast_zoom_out
66,anger/image0001453.jpg,neutral,0.8156830508716799,simple_crossfade
67,anger/image0001470.jpg,anger,0.7961243218737241,quick_zoom_out
68,anger/image0001516.jpg,anger,0.8648002745998637,quick_zoom_out
69,anger/image0001521.jpg,contempt,0.8409503415917376,fast_washout
70,anger/image0001524.jpg,anger,0.8059280050378269,quick_zoom_out
71,anger/image0001527.jpg,anger,0.872593064,quick_zoom_out
72,anger/image0001529.jpg,anger,0.6811618720024811,quick_zoom_out
73,anger/image0001538.jpg,anger,0.8225432163253064,quick_zoom_out
74,anger/image0001555.jpg,anger,0.8623529209581536,quick_zoom_out
75,anger/image0001568.jpg,anger,0.8664671724353874,quick_zoom_out
76,anger/image0001600.jpg,anger,0.8743744013136564,quick_zoom_out
77,anger/image0001615.jpg,disgust,0.7662437703974743,slide_left
78,anger/image0001623.jpg,anger,0.8974110955416487,quick_zoom_out
79,anger/image0001671.jpg,anger,0.7422899022500561,quick_zoom_out
80,anger/image0001688.jpg,anger,0.7792931008168881,quick_zoom_out
81,anger/image0001741.jpg,anger,0.848628076,quick_zoom_out
82,anger/image0001765.jpg,disgust,0.8671540345920165,slide_left
83,anger/image0001773.jpg,disgust,0.8435550175363971,slide_left
84,anger/image0001778.jpg,disgust,0.8053876126460355,slide_left
85,anger/image0001794.jpg,anger,0.5373177591330883,zoom_out
86,anger/image0001833.jpg,anger,0.8924776530714466,quick_zoom_out
87,anger/image0001857.jpg,disgust,0.7992558170320013,slide_left
88,anger/image0001861.jpg,anger,0.7814118289397541,quick_zoom_out
89,anger/image0001892.jpg,anger,0.8613987,quick_zoom_out
90,anger/image0001916.jpg,sad,0.8180098987563991,fade_out
91,anger/image0001933.jpg,anger,0.8918523625265473,quick_zoom_out
92,anger/image0001934.jpg,disgust,0.8621725845552871,slide_left
93,anger/image0001956.jpg,happy,0.8774257503839145,fast_zoom_in
94,anger/image0001974.jpg,disgust,0.8010239843347989,slide_left
95,anger/image0001990.jpg,anger,0.8426352835186797,quick_zoom_out
96,anger/image0002009.jpg,anger,0.8829548715686752,quick_zoom_out
97,anger/image0002024.jpg,anger,0.8944587456657089,quick_zoom_out
98,anger/image0002046.jpg,disgust,0.7516103647197763,slide_left
99,anger/image0002048.jpg,anger,0.6004016754395396,quick_zoom_out
100,anger/image0002049.jpg,anger,0.780668288,quick_zoom_out
101,anger/image0002080.jpg,surprise,0.8517821294524168,fast_crossfade
102,anger/image0002102.jpg,anger,0.8230668490787487,quick_zoom_out
103,anger/image0002105.jpg,surprise,0.7911455195991705,fast_crossfade
104,anger/image0002106.jpg,anger,0.8070101205710162,quick_zoom_out
105,anger/image0002140.jpg,anger,0.780388469,quick_zoom_out
106,anger/image0002143.jpg,anger,0.7725976874256121,quick_zoom_out
107,anger/image0002156.jpg,anger,0.8591256088446305,quick_zoom_out
108,anger/image0002205.jpg,anger,0.8180260190583831,quick_zoom_out
109,anger/image0002220.jpg,anger,0.6957492857409574,quick_zoom_out
110,anger/image0002230.jpg,anger,0.8189121339507731,quick_zoom_out
111,anger/image0002259.jpg,disgust,0.806325591,slide_left
112,anger/image0002262.jpg,fear,0.8404215159117682,fast_zoom_out
113,anger/image0002272.jpg,anger,0.7974814982523392,quick_zoom_out
114,anger/image0002281.jpg,anger,0.7637109267335471,quick_zoom_out
115,anger/image0002301.jpg,disgust,0.8963239247495899,slide_left
116,anger/image0002340.jpg,surprise,0.8879589221348333,fast_crossfade
117,anger/image0002350.jpg,anger,0.7966617230699569,quick_zoom_out
118,anger/image0002366.jpg,anger,0.7997612725817304,quick_zoom_out
119,anger/image0002369.jpg,anger,0.799318812,quick_zoom_out
120,anger/image0002373.jpg,anger,0.7950165552084341,quick_zoom_out
121,anger/image0002378.jpg,neutral,0.7856958226210091,simple_crossfade
122,anger/image0002388.jpg,anger,0.7695695502919353,quick_zoom_out
123,anger/image0002420.jpg,anger,0.8422071113858864,quick_zoom_out
124,anger/image0002429.jpg,anger,0.74485775,quick_zoom_out
125,anger/image0002461.jpg,anger,0.8242403051905158,quick_zoom_out
126,anger/image0002467.jpg,anger,0.8423043499143912,quick_zoom_out
127,anger/image0002475.jpg,disgust,0.8201021717113004,slide_left
128,anger/image0002506.jpg,anger,0.8393945309152887,quick_zoom_out
129,anger/image0002507.jpg,anger,0.7233860659162318,quick_zoom_out
130,anger/image0002520.jpg,disgust,0.8826201054719016,slide_left
131,anger/image0002524.jpg,sad,0.6735501735671723,fade_out
132,anger/image0002532.jpg,anger,0.829883198,quick_zoom_out
133,anger/image0002539.jpg,anger,0.856670923,quick_zoom_out
134,anger/image0002578.jpg,anger,0.8995018971703856,quick_zoom_out
135,anger/image0002608.jpg,anger,0.7296628930890822,quick_zoom_out
136,anger/image0002635.jpg,anger,0.7974682247722826,quick_zoom_out
137,anger/image0002636.jpg,anger,0.8007158406527031,quick_zoom_out
138,anger/image0002639.jpg,anger,0.8289598734946644,quick_zoom_out
139,anger/image0002667.jpg,anger,0.665523514,quick_zoom_out
140,anger/image0002685.jpg,anger,0.8099927923839769,quick_zoom_out
141,anger/image0002705.jpg,neutral,0.836413488,simple_crossfade
142,anger/image0002706.jpg,anger,0.8436559768991445,quick_zoom_out
143,anger/image0002725.jpg,anger,0.8413182053384459,quick_zoom_out
144,anger/image0002740.jpg,fear,0.8693323038532671,fast_zoom_out
145,anger/image0002797.jpg,anger,0.8276542829550627,quick_zoom_out
146,anger/image0002800.jpg,anger,0.8239120341419528,quick_zoom_out
147,anger/image0002830.jpg,neutral,0.794326516,simple_crossfade
148,anger/image0002840.jpg,sad,0.8770822177485348,fade_out
149,anger/image0002894.jpg,anger,0.8117125088333045,quick_zoom_out
150,anger/image0002928.jpg,disgust,0.8194328332975213,slide_left
151,anger/image0002955.jpg,anger,0.876587002,quick_zoom_out
152,anger/image0002986.jpg,anger,0.8824221078246889,quick_zoom_out
153,anger/image0002989.jpg,contempt,0.7666946416762059,fast_washout
154,anger/image0003003.jpg,sad,0.6777203830512809,fade_out
155,anger/image0003013.jpg,anger,0.784047731,quick_zoom_out
156,anger/image0003016.jpg,anger,0.7885574705792713,quick_zoom_out
157,anger/image0003019.jpg,anger,0.8349383844970186,quick_zoom_out
158,anger/image0003046.jpg,fear,0.8280869611234644,fast_zoom_out
159,anger/image0003049.jpg,sad,0.869963866,fade_out
160,anger/image0003053.jpg,anger,0.8756907557080416,quick_zoom_out
161,anger/image0003060.jpg,disgust,0.8261294842942906,slide_left
162,anger/image0003112.jpg,anger,0.8097648961160335,quick_zoom_out
163,anger/image0003116.jpg,fear,0.8778655048726297,fast_zoom_out
164,anger/image0003133.jpg,anger,0.8462083532044085,quick_zoom_out
165,anger/image0003161.jpg,anger,0.8480294345566326,quick_zoom_out
166,anger/image0003202.jpg,anger,0.6885930637584249,quick_zoom_out
167,anger/image0003212.jpg,contempt,0.8151183907106815,fast_washout
168,anger/image0003237.jpg,anger,0.8299834676848395,quick_zoom_out
169,anger/image0003295.jpg,anger,0.8170262642604063,quick_zoom_out
170,anger/image0003305.jpg,anger,0.8130526061365375,quick_zoom_out
171,anger/image0003308.jpg,anger,0.8075465107751709,quick_zoom_out
172,anger/image0003315.jpg,anger,0.8046354743860771,quick_zoom_out
173,anger/image0003325.jpg,anger,0.7067652209386118,quick_zoom_out
174,anger/image0003330.jpg,anger,0.78094744,quick_zoom_out
175,anger/image0003351.jpg,anger,0.8424130896601737,quick_zoom_out
176,anger/image0003353.jpg,contempt,0.8026554495281046,fast_washout
177,anger/image0003387.jpg,anger,0.8981864917319724,quick_zoom_out
178,anger/image0003393.jpg,surprise,0.8289933020449805,fast_crossfade
179,anger/image0003411.jpg,anger,0.768581126,quick_zoom_out
180,anger/image0003415.jpg,neutral,0.8656944413772584,simple_crossfade
181,anger/image0003422.jpg,anger,0.7462136216534161,quick_zoom_out
182,anger/image0003428.jpg,neutral,0.8606007094508794,simple_crossfade
183,anger/image0003455.jpg,anger,0.805403863,quick_zoom_out
184,anger/image0003456.jpg,anger,0.7135314680433558,quick_zoom_out
185,anger/image0003487.jpg,anger,0.8129254393801465,quick_zoom_out
186,anger/image0003501.jpg,disgust,0.8057859672559264,slide_left
187,anger/image0003507.jpg,fear,0.7867755104484602,fast_zoom_out
188,anger/image0003519.jpg,fear,0.8647326705758228,fast_zoom_out
189,anger/image0003556.jpg,contempt,0.7298995797944882,fast_washout
190,anger/image0003573.jpg,fear,0.8164066133822832,fast_zoom_out
191,anger/image0003609.jpg,anger,0.7553153842643864,quick_zoom_out
192,anger/image0003666.jpg,anger,0.8964528371613841,quick_zoom_out
193,anger/image0003669.jpg,anger,0.8377641293990743,quick_zoom_out
194,anger/image0003670.jpg,anger,0.7058658841338222,quick_zoom_out
195,anger/image0003734.jpg,anger,0.8708442812488828,quick_zoom_out
196,anger/image0003757.jpg,anger,0.785233387,quick_zoom_out
197,anger/image0003762.jpg,anger,0.7799073569613457,quick_zoom_out
198,anger/image0003769.jpg,anger,0.8257712958305599,quick_zoom_out
199,anger/image0003791.jpg,fear,0.884666635,fast_zoom_out
200,anger/image0003820.jpg,neutral,0.758520747,simple_crossfade
201,anger/image0003823.jpg,sad,0.8554098661981212,fade_out
202,anger/image0003836.jpg,anger,0.7442309177160491,quick_zoom_out
203,anger/image0003857.jpg,disgust,0.7831323836611209,slide_left
204,anger/image0003876.jpg,fear,0.8290929739682182,fast_zoom_out
205,anger/image0003916.jpg,anger,0.7567517774537061,quick_zoom_out
206,anger/image0003920.jpg,anger,0.8272736740433911,quick_zoom_out
207,anger/image0003961.jpg,disgust,0.8709635503171586,slide_left
208,anger/image0003964.jpg,anger,0.8123706469470124,quick_zoom_out
209,anger/image0003970.jpg,anger,0.8636617417963746,quick_zoom_out
210,anger/image0003971.jpg,anger,0.647321683,quick_zoom_out
211,anger/image0004004.jpg,disgust,0.8959446538191543,slide_left
212,anger/image0004010.jpg,disgust,0.8433461170859795,slide_left
213,anger/image0004026.jpg,anger,0.8748143313647716,quick_zoom_out
214,anger/image0004049.jpg,disgust,0.8752944230152386,slide_left
215,anger/image0004051.jpg,anger,0.7720261765702033,quick_zoom_out
216,anger/image0004065.jpg,sad,0.888962514,fade_out
217,anger/image0004071.jpg,disgust,0.7619126296089493,slide_left
218,anger/image0004099.jpg,disgust,0.7336114416144761,slide_left
219,anger/image0004164.jpg,anger,0.8448821222701898,quick_zoom_out
220,anger/image0004213.jpg,anger,0.8102834887185209,quick_zoom_out
221,anger/image0004247.jpg,anger,0.7758029742858826,quick_zoom_out
222,anger/image0004298.jpg,contempt,0.8312221102399785,fast_washout
223,anger/image0004330.jpg,neutral,0.733640282,simple_crossfade
224,anger/image0004341.jpg,anger,0.7820465326056594,quick_zoom_out
225,anger/image0004342.jpg,contempt,0.84302413,fast_washout
226,anger/image0004345.jpg,disgust,0.6779460671955233,slide_left
227,anger/image0004357.jpg,anger,0.8475795189505937,quick_zoom_out
228,anger/image0004381.jpg,neutral,0.846408435,simple_crossfade
229,anger/image0004383.jpg,anger,0.731706327,quick_zoom_out
230,anger/image0004411.jpg,neutral,0.8311999399757168,simple_crossfade
231,anger/image0004425.jpg,sad,0.8708601690451584,fade_out
232,anger/image0004445.jpg,anger,0.8563444620341544,quick_zoom_out
233,anger/image0004456.jpg,neutral,0.7423601075529694,simple_crossfade
234,anger/image0004459.jpg,disgust,0.7291650828258628,slide_left
235,anger/image0004504.jpg,happy,0.7856125537417632,fast_zoom_in
236,anger/image0004550.jpg,disgust,0.737720599,slide_left
237,anger/image0004588.jpg,contempt,0.7670377606449054,fast_washout
238,anger/image0004609.jpg,anger,0.7888309793277177,quick_zoom_out
239,anger/image0004615.jpg,disgust,0.8292474338905915,slide_left
240,anger/image0004642.jpg,anger,0.7328200600554604,quick_zoom_out
241,anger/image0004676.jpg,sad,0.6797223472843352,fade_out
242,anger/image0004683.jpg,sad,0.7912084966027917,fade_out
243,anger/image0004694.jpg,disgust,0.8688254206016841,slide_left
244,anger/image0004695.jpg,anger,0.7758408008507091,quick_zoom_out
245,anger/image0004698.jpg,surprise,0.8759122453583077,fast_crossfade
246,anger/image0004792.jpg,anger,0.7971513297036815,quick_zoom_out
247,anger/image0004819.jpg,anger,0.8068491051339617,quick_zoom_out
248,anger/image0004832.jpg,anger,0.8192231963226544,quick_zoom_out
249,anger/image0004835.jpg,anger,0.809650902,quick_zoom_out
250,anger/image0004845.jpg,anger,0.815412844,quick_zoom_out
251,anger/image0004848.jpg,anger,0.8747846906282412,quick_zoom_out
252,anger/image0004860.jpg,sad,0.8447677945982597,fade_out
253,anger/image0004864.jpg,anger,0.8290931829248678,quick_zoom_out
254,anger/image0004866.jpg,anger,0.7315600974193284,quick_zoom_out
255,anger/image0004885.jpg,anger,0.8366009296299042,quick_zoom_out
256,anger/image0004921.jpg,anger,0.8360092008519986,quick_zoom_out
257,anger/image0004946.jpg,anger,0.8269715946533892,quick_zoom_out
258,anger/image0004949.jpg,anger,0.8364806553022965,quick_zoom_out
259,anger/image0004952.jpg,fear,0.8831940011372187,fast_zoom_out
260,anger/image0004956.jpg,anger,0.6587553988739272,quick_zoom_out
261,anger/image0004970.jpg,sad,0.7906342167658116,fade_out
262,anger/image0005041.jpg,disgust,0.8093057245902616,slide_left
263,anger/image0005070.jpg,surprise,0.734734678,fast_crossfade
264,anger/image0005102.jpg,sad,0.7928406579880719,fade_out
265,anger/image0005108.jpg,sad,0.8559178144432604,fade_out
266,anger/image0005124.jpg,anger,0.7834151638029414,quick_zoom_out
267,anger/image0005156.jpg,disgust,0.7959792056195122,slide_left
268,anger/image0005190.jpg,anger,0.8569664604686816,quick_zoom_out
269,anger/image0005193.jpg,disgust,0.7826333267660412,slide_left
270,anger/image0005221.jpg,anger,0.8233804198791674,quick_zoom_out
271,anger/image0005269.jpg,anger,0.7899701958885873,quick_zoom_out
272,anger/image0005276.jpg,anger,0.8245787503071699,quick_zoom_out
273,anger/image0005298.jpg,anger,0.8784564538837997,quick_zoom_out
274,anger/image0005303.jpg,disgust,0.7653744506014069,slide_left
275,anger/image0005304.jpg,anger,0.817635665,quick_zoom_out
276,anger/image0005306.jpg,disgust,0.8016956483648024,slide_left
277,anger/image0005315.jpg,anger,0.8360905255302253,quick_zoom_out
278,anger/image0005319.jpg,anger,0.7058141513733263,quick_zoom_out
279,anger/image0005334.jpg,neutral,0.8103687416150368,simple_crossfade
280,anger/image0005347.jpg,contempt,0.7339001566184702,fast_washout
281,anger/image0005366.jpg,surprise,0.7142935459252431,fast_crossfade
282,anger/image0005380.jpg,anger,0.8368029284457442,quick_zoom_out
283,anger/image0005385.jpg,anger,0.8661551547696836,quick_zoom_out
284,anger/image0005396.jpg,neutral,0.8544449923013131,simple_crossfade
285,anger/image0005516.jpg,anger,0.7672419645283534,quick_zoom_out
286,anger/image0005528.jpg,anger,0.7773776841230892,quick_zoom_out
287,anger/image0005558.jpg,anger,0.8057599288107828,quick_zoom_out
288,anger/image0005565.jpg,sad,0.8457141527154829,fade_out
289,anger/image0005594.jpg,fear,0.7217127497943875,fast_zoom_out
290,anger/image0005597.jpg,anger,0.6986572774016743,quick_zoom_out
291,anger/image0005603.jpg,anger,0.8622507025656846,quick_zoom_out
292,anger/image0005660.jpg,anger,0.8589763087101999,quick_zoom_out
293,anger/image0005680.jpg,anger,0.8646043566906726,quick_zoom_out
294,anger/image0005713.jpg,neutral,0.7770659628727119,simple_crossfade
295,anger/image0005726.jpg,neutral,0.8319694182417913,simple_crossfade
296,anger/image0005727.jpg,disgust,0.8614923284051319,slide_left
297,anger/image0005763.jpg,anger,0.8688697752478073,quick_zoom_out
298,anger/image0005773.jpg,disgust,0.8747842981178235,slide_left
299,anger/image0005785.jpg,surprise,0.7763835249497179,fast_crossfade
300,anger/image0005819.jpg,surprise,0.8962061483424077,fast_crossfade
301,anger/image0005865.jpg,contempt,0.8003281640004778,fast_washout
302,anger/image0005903.jpg,disgust,0.8581808554953129,slide_left
303,anger/image0005935.jpg,anger,0.8181746287941444,quick_zoom_out
304,anger/image0005962.jpg,anger,0.8884296168395679,quick_zoom_out
305,anger/image0005981.jpg,sad,0.8605947791366048,fade_out
306,anger/image0005983.jpg,disgust,0.7930258709980866,slide_left
307,anger/image0006020.jpg,anger,0.8769397554370483,quick_zoom_out
308,anger/image0006084.jpg,anger,0.8573636146633535,quick_zoom_out
309,anger/image0006147.jpg,anger,0.8953415014401326,quick_zoom_out
310,anger/image0006167.jpg,anger,0.8785740472759246,quick_zoom_out
311,anger/image0006195.jpg,fear,0.8538138245316219,fast_zoom_out
312,anger/image0006199.jpg,anger,0.8103601324037091,quick_zoom_out
313,anger/image0006224.jpg,anger,0.761173775,quick_zoom_out
314,anger/image0006232.jpg,anger,0.8486530927527788,quick_zoom_out
315,anger/image0006236.jpg,anger,0.8700401720012261,quick_zoom_out
316,anger/image0006246.jpg,anger,0.7839454357045255,quick_zoom_out
317,anger/image0006258.jpg,anger,0.8460440892621967,quick_zoom_out
318,anger/image0006260.jpg,disgust,0.7537040068078715,slide_left
319,anger/image0006275.jpg,anger,0.720702546,quick_zoom_out
320,anger/image0006281.jpg,neutral,0.8455146841832837,simple_crossfade
321,anger/image0006294.jpg,surprise,0.8618020106540115,fast_crossfade
322,anger/image0006306.jpg,anger,0.8105645149367201,quick_zoom_out
323,anger/image0006322.jpg,anger,0.8844747937583946,quick_zoom_out
324,anger/image0006335.jpg,anger,0.7726461925252601,quick_zoom_out
325,anger/image0006339.jpg,contempt,0.7724166717344628,fast_washout
326,anger/image0006360.jpg,sad,0.7389675544409384,fade_out
327,anger/image0006364.jpg,anger,0.8457960274072264,quick_zoom_out
328,anger/image0006379.jpg,anger,0.8817038554724893,quick_zoom_out
329,anger/image0006406.jpg,anger,0.82027146,quick_zoom_out
330,anger/image0006477.jpg,anger,0.7403999510580456,quick_zoom_out
331,anger/image0006484.jpg,neutral,0.7460593153929171,simple_crossfade
332,anger/image0006510.jpg,happy,0.7219981021010605,fast_zoom_in
333,anger/image0006526.jpg,fear,0.8621554075859914,fast_zoom_out
334,anger/image0006540.jpg,anger,0.8623001051226566,quick_zoom_out
335,anger/image0006544.jpg,anger,0.8003897906099136,quick_zoom_out
336,anger/image0006566.jpg,anger,0.7952648321037687,quick_zoom_out
337,anger/image0006582.jpg,disgust,0.8332333021531417,slide_left
338,anger/image0006587.jpg,anger,0.7645434027174756,quick_zoom_out
339,anger/image0006597.jpg,anger,0.8016939003064202,quick_zoom_out
340,anger/image0006601.jpg,anger,0.6940946149363585,quick_zoom_out
341,anger/image0006608.jpg,anger,0.6382398815720811,quick_zoom_out
342,anger/image0006610.jpg,disgust,0.871365197,slide_left
343,anger/image0006661.jpg,anger,0.7823426367721247,quick_zoom_out
344,anger/image0006689.jpg,neutral,0.8310454599109467,simple_crossfade
345,anger/image0006699.jpg,anger,0.8106772239437889,quick_zoom_out
346,anger/image0006706.jpg,anger,0.8131049832268419,quick_zoom_out
347,anger/image0006712.jpg,anger,0.879369573,quick_zoom_out
348,anger/image0006756.jpg,anger,0.7368980091529967,quick_zoom_out
349,anger/image0006763.jpg,neutral,0.8279231008906103,simple_crossfade
350,anger/image0006771.jpg,anger,0.7965056409793883,quick_zoom_out
351,anger/image0006816.jpg,anger,0.7897618566727012,quick_zoom_out
352,anger/image0006821.jpg,sad,0.8695155471359091,fade_out
353,anger/image0006834.jpg,anger,0.7990800654681726,quick_zoom_out
354,anger/image0006839.jpg,anger,0.8155932702764299,quick_zoom_out
355,anger/image0006874.jpg,anger,0.883160138,quick_zoom_out
356,anger/image0006880.jpg,disgust,0.7824739372607152,slide_left
357,anger/image0006895.jpg,fear,0.7914772377507021,fast_zoom_out
358,anger/image0006896.jpg,disgust,0.86569894,slide_left
359,anger/image0006900.jpg,anger,0.8407070972476257,quick_zoom_out
360,anger/image0006927.jpg,anger,0.7954984613563114,quick_zoom_out
361,anger/image0006960.jpg,anger,0.8964206338137723,quick_zoom_out
362,anger/image0006971.jpg,anger,0.8490589762297177,quick_zoom_out
363,anger/image0006976.jpg,anger,0.7715080962577877,quick_zoom_out
364,anger/image0007015.jpg,surprise,0.7246387215782537,fast_crossfade
365,anger/image0007018.jpg,anger,0.8638386937018768,quick_zoom_out
366,anger/image0007029.jpg,anger,0.8383548155553591,quick_zoom_out
367,anger/image0007124.jpg,anger,0.8732030350630089,quick_zoom_out
368,anger/image0007125.jpg,disgust,0.7897854205355214,slide_left
369,anger/image0007223.jpg,disgust,0.8323384286833523,slide_left
370,anger/image0007271.jpg,anger,0.8256734050930856,quick_zoom_out
371,anger/image0007286.jpg,neutral,0.8590609602772947,simple_crossfade
372,anger/image0007290.jpg,fear,0.868227196,fast_zoom_out
373,anger/image0007308.jpg,anger,0.740068999,quick_zoom_out
374,anger/image0007312.jpg,anger,0.8010089619260184,quick_zoom_out
375,anger/image0007332.jpg,disgust,0.8352350210474471,slide_left
376,anger/image0007354.jpg,sad,0.8453373208561141,fade_out
377,anger/image0007359.jpg,anger,0.8050777241987013,quick_zoom_out
378,anger/image0007366.jpg,sad,0.7948267433521132,fade_out
379,anger/image0007389.jpg,neutral,0.878266482,simple_crossfade
380,anger/image0007420.jpg,surprise,0.7583422186473494,fast_crossfade
381,anger/image0007445.jpg,anger,0.8584319402099663,quick_zoom_out
382,anger/image0007451.jpg,disgust,0.7786102737203214,slide_left
383,anger/image0007453.jpg,fear,0.8705005873501466,fast_zoom_out
384,anger/image0007531.jpg,anger,0.8364017286714999,quick_zoom_out
385,anger/image0007566.jpg,anger,0.754249528,quick_zoom_out
386,anger/image0007579.jpg,anger,0.8386337064637769,quick_zoom_out
387,anger/image0007604.jpg,anger,0.7585129551852813,quick_zoom_out
388,anger/image0007626.jpg,anger,0.8804119862387847,quick_zoom_out
389,anger/image0007630.jpg,anger,0.7058156240131749,quick_zoom_out
390,anger/image0007655.jpg,disgust,0.6292532162872876,slide_left
391,anger/image0007753.jpg,anger,0.8585639663932351,quick_zoom_out
392,anger/image0007755.jpg,contempt,0.8667555146010515,fast_washout
393,anger/image0007783.jpg,sad,0.7013923379242595,fade_out
394,anger/image0007794.jpg,disgust,0.7830438510004115,slide_left
395,anger/image0007803.jpg,neutral,0.8521666329293842,simple_crossfade
396,anger/image0007807.jpg,anger,0.8396633621570916,quick_zoom_out
397,anger/image0007812.jpg,anger,0.8749248425971835,quick_zoom_out
398,anger/image0007904.jpg,anger,0.7959288150568291,quick_zoom_out
399,anger/image0007945.jpg,anger,0.8898065639478083,quick_zoom_out
400,anger/image0007954.jpg,neutral,0.8881977415135648,simple_crossfade
401,anger/image0007958.jpg,disgust,0.8181024827893559,slide_left
402,anger/image0007988.jpg,disgust,0.8263275590085866,slide_left
403,anger/image0007993.jpg,disgust,0.8230742740295431,slide_left
404,anger/image0008010.jpg,anger,0.7835074997878316,quick_zoom_out
405,anger/image0008030.jpg,anger,0.8160743990903473,quick_zoom_out
406,anger/image0008044.jpg,anger,0.8775418409678368,quick_zoom_out
407,anger/image0008045.jpg,anger,0.7795913991932727,quick_zoom_out
408,anger/image0008055.jpg,neutral,0.8619512612689816,simple_crossfade
409,anger/image0008086.jpg,anger,0.7390806907029394,quick_zoom_out
410,anger/image0008102.jpg,anger,0.8772616532659103,quick_zoom_out
